edge_type,source,target,source_unit_id,target_unit_id,rank,weight,configuration_similarity,standardized_feature_distance,boundary_adjacent,same_county,travel_time_difference_min,road_segment_difference,road_length_difference_km,road_speed_difference_kmh
mobility_accessibility_similarity,涪陵区|蔺市镇|498,南岸区|迎龙镇|918,涪陵区|蔺市镇|498,南岸区|迎龙镇|918,1,0.697000967,0.697000967,0.434718239,False,False,0.026,59,44.460873,2.640768
mobility_accessibility_similarity,涪陵区|蔺市镇|498,北碚区|静观镇|915,涪陵区|蔺市镇|498,北碚区|静观镇|915,2,0.695720127,0.695720127,0.437359594,False,False,0.088,19,14.576508,0.870827
mobility_accessibility_similarity,涪陵区|蔺市镇|498,合川区|云门街道|177,涪陵区|蔺市镇|498,合川区|云门街道|177,3,0.688000118,0.688000118,0.453488122,False,False,0.8,34,22.340075,3.794102
mobility_accessibility_similarity,涪陵区|蔺市镇|498,合川区|大石街道|178,涪陵区|蔺市镇|498,合川区|大石街道|178,4,0.687916356,0.687916356,0.453665101,False,False,0.174,5,5.180205,8.165731
mobility_accessibility_similarity,涪陵区|蔺市镇|498,北碚区|童家溪镇|384,涪陵区|蔺市镇|498,北碚区|童家溪镇|384,5,0.6862223,0.6862223,0.45725372,False,False,0.453,41,47.735689,2.861947
mobility_accessibility_similarity,沙坪坝区|覃家岗街道|973,渝北区|双凤桥街道|703,沙坪坝区|覃家岗街道|973,渝北区|双凤桥街道|703,1,0.675969713,0.675969713,0.479356221,False,False,0.305,134,0.122901,0.324956
mobility_accessibility_similarity,沙坪坝区|覃家岗街道|973,江北区|石马河街道|651,沙坪坝区|覃家岗街道|973,江北区|石马河街道|651,2,0.647624969,0.647624969,0.544103528,False,False,0.277,63,26.49751,2.547281
mobility_accessibility_similarity,沙坪坝区|覃家岗街道|973,九龙坡区|中梁山街道|91,沙坪坝区|覃家岗街道|973,九龙坡区|中梁山街道|91,3,0.647172684,0.647172684,0.545182645,True,False,0.197,80,7.037487,2.532574
mobility_accessibility_similarity,沙坪坝区|覃家岗街道|973,南岸区|长生桥镇|923,沙坪坝区|覃家岗街道|973,南岸区|长生桥镇|923,4,0.643560279,0.643560279,0.553855999,False,False,0.268,76,127.162873,4.272421
mobility_accessibility_similarity,沙坪坝区|覃家岗街道|973,巴南区|李家沱街道|583,沙坪坝区|覃家岗街道|973,巴南区|李家沱街道|583,5,0.643069489,0.643069489,0.5550419,False,False,0.121,144,42.06,3.570379
mobility_accessibility_similarity,沙坪坝区|歌乐山镇|800,江北区|铁山坪街道|678,沙坪坝区|歌乐山镇|800,江北区|铁山坪街道|678,1,0.790773292,0.790773292,0.264584945,False,False,0.028,34,19.135318,1.212454
mobility_accessibility_similarity,沙坪坝区|歌乐山镇|800,北碚区|水土镇|122,沙坪坝区|歌乐山镇|800,北碚区|水土镇|122,2,0.714852827,0.714852827,0.39888934,False,False,0.103,72,74.935282,7.171806
mobility_accessibility_similarity,沙坪坝区|歌乐山镇|800,九龙坡区|含谷镇|79,沙坪坝区|歌乐山镇|800,九龙坡区|含谷镇|79,3,0.685669407,0.685669407,0.458428784,True,False,0.622,162,38.814125,10.992277
mobility_accessibility_similarity,沙坪坝区|歌乐山镇|800,北碚区|歇马镇|379,沙坪坝区|歌乐山镇|800,北碚区|歇马镇|379,4,0.678636374,0.678636374,0.473543178,False,False,0.043,142,43.15623,0.536799
mobility_accessibility_similarity,沙坪坝区|歌乐山镇|800,沙坪坝区|西永街道|818,沙坪坝区|歌乐山镇|800,沙坪坝区|西永街道|818,5,0.678291378,0.678291378,0.47429266,True,True,0.646,211,38.439066,11.34101
mobility_accessibility_similarity,渝中区|菜园坝街道|614,沙坪坝区|石井坡街道|793,渝中区|菜园坝街道|614,沙坪坝区|石井坡街道|793,1,0.715381338,0.715381338,0.397855865,False,False,0.169,84,19.866883,2.001669
mobility_accessibility_similarity,渝中区|菜园坝街道|614,沙坪坝区|新桥街道|799,渝中区|菜园坝街道|614,沙坪坝区|新桥街道|799,2,0.695733295,0.695733295,0.43733239,False,False,0.793,38,10.708858,12.26916
mobility_accessibility_similarity,渝中区|菜园坝街道|614,渝北区|翠云街道|693,渝中区|菜园坝街道|614,渝北区|翠云街道|693,3,0.693938718,0.693938718,0.441049438,False,False,1.078,30,45.473188,7.744703
mobility_accessibility_similarity,渝中区|菜园坝街道|614,北碚区|水土镇|122,渝中区|菜园坝街道|614,北碚区|水土镇|122,4,0.691286617,0.691286617,0.446577983,False,False,0.62,15,136.009302,3.901394
mobility_accessibility_similarity,渝中区|菜园坝街道|614,江北区|铁山坪街道|678,渝中区|菜园坝街道|614,江北区|铁山坪街道|678,5,0.688282792,0.688282792,0.452891182,False,False,0.695,23,80.209338,2.057958
mobility_accessibility_similarity,北碚区|水土镇|122,九龙坡区|含谷镇|79,北碚区|水土镇|122,九龙坡区|含谷镇|79,1,0.783110365,0.783110365,0.276959219,False,False,0.519,90,36.121157,3.820471
mobility_accessibility_similarity,北碚区|水土镇|122,沙坪坝区|西永街道|818,北碚区|水土镇|122,沙坪坝区|西永街道|818,2,0.782855745,0.782855745,0.277374543,False,False,0.543,139,36.496216,4.169204
mobility_accessibility_similarity,北碚区|水土镇|122,江北区|铁山坪街道|678,北碚区|水土镇|122,江北区|铁山坪街道|678,3,0.779194792,0.779194792,0.283376134,False,False,0.075,38,55.799964,5.959352
mobility_accessibility_similarity,北碚区|水土镇|122,北碚区|歇马镇|379,北碚区|水土镇|122,北碚区|歇马镇|379,4,0.729580469,0.729580469,0.370650726,False,True,0.06,70,31.779052,6.635007
mobility_accessibility_similarity,北碚区|水土镇|122,璧山区|青杠街道|409,北碚区|水土镇|122,璧山区|青杠街道|409,5,0.727976157,0.727976157,0.373671364,False,False,0.024,49,53.08307,1.206507
mobility_accessibility_similarity,渝北区|翠云街道|693,九龙坡区|巴福镇|80,渝北区|翠云街道|693,九龙坡区|巴福镇|80,1,0.777848892,0.777848892,0.285596741,False,False,0.142,4,14.99859,6.387732
mobility_accessibility_similarity,渝北区|翠云街道|693,渝北区|悦来街道|690,渝北区|翠云街道|693,渝北区|悦来街道|690,2,0.753805419,0.753805419,0.326602297,True,True,0.223,203,64.995645,2.993765
mobility_accessibility_similarity,渝北区|翠云街道|693,九龙坡区|走马镇|3,渝北区|翠云街道|693,九龙坡区|走马镇|3,3,0.739091322,0.739091322,0.353012775,False,False,1.407,92,49.656539,6.594313
mobility_accessibility_similarity,渝北区|翠云街道|693,合川区|草街街道|282,渝北区|翠云街道|693,合川区|草街街道|282,4,0.736720571,0.736720571,0.35736674,False,False,0.933,4,30.999554,12.101909
mobility_accessibility_similarity,渝北区|翠云街道|693,九龙坡区|华岩镇|78,渝北区|翠云街道|693,九龙坡区|华岩镇|78,5,0.732374289,0.732374289,0.365422046,False,False,0.468,78,12.034797,0.522572
mobility_accessibility_similarity,沙坪坝区|中梁镇|968,北碚区|澄江镇|380,沙坪坝区|中梁镇|968,北碚区|澄江镇|380,1,0.743949008,0.743949008,0.344178148,False,False,0.293,1,30.621717,6.470459
mobility_accessibility_similarity,沙坪坝区|中梁镇|968,南岸区|峡口镇|300,沙坪坝区|中梁镇|968,南岸区|峡口镇|300,2,0.733873264,0.733873264,0.362633098,False,False,0.172,15,30.143519,0.072612
mobility_accessibility_similarity,沙坪坝区|中梁镇|968,璧山区|大兴镇|718,沙坪坝区|中梁镇|968,璧山区|大兴镇|718,3,0.726110861,0.726110861,0.377200168,False,False,0.451,0,24.924579,0.031596
mobility_accessibility_similarity,沙坪坝区|中梁镇|968,荣昌县|盘龙镇|753,沙坪坝区|中梁镇|968,荣昌县|盘龙镇|753,4,0.72195019,0.72195019,0.38513711,False,False,0.032,17,50.060798,0.923039
mobility_accessibility_similarity,沙坪坝区|中梁镇|968,沙坪坝区|井口镇|969,沙坪坝区|中梁镇|968,沙坪坝区|井口镇|969,5,0.717477527,0.717477527,0.393771878,True,True,1.617,14,59.985519,3.071877
mobility_accessibility_similarity,沙坪坝区|回龙坝镇|974,沙坪坝区|联芳街道|816,沙坪坝区|回龙坝镇|974,沙坪坝区|联芳街道|816,1,0.62185417,0.62185417,0.608094064,False,True,0.014,107,89.735219,6.909746
mobility_accessibility_similarity,沙坪坝区|回龙坝镇|974,璧山区|来凤街道|406,沙坪坝区|回龙坝镇|974,璧山区|来凤街道|406,2,0.619158461,0.619158461,0.615095429,False,False,0.333,55,31.454669,8.580513
mobility_accessibility_similarity,沙坪坝区|回龙坝镇|974,九龙坡区|黄桷坪街道|786,沙坪坝区|回龙坝镇|974,九龙坡区|黄桷坪街道|786,3,0.611122552,0.611122552,0.636333002,False,False,0.099,90,79.899997,1.130186
mobility_accessibility_similarity,沙坪坝区|回龙坝镇|974,沙坪坝区|土湾街道|975,沙坪坝区|回龙坝镇|974,沙坪坝区|土湾街道|975,4,0.610652323,0.610652323,0.63759305,False,True,0.051,101,87.941729,4.647858
mobility_accessibility_similarity,沙坪坝区|回龙坝镇|974,合川区|钱塘镇|262,沙坪坝区|回龙坝镇|974,合川区|钱塘镇|262,5,0.610032613,0.610032613,0.63925662,False,False,0.204,72,11.38417,14.152855
mobility_accessibility_similarity,渝北区|王家街道|582,江津区|慈云镇|54,渝北区|王家街道|582,江津区|慈云镇|54,1,0.732518673,0.732518673,0.365152912,False,False,0.433,100,72.039975,5.909825
mobility_accessibility_similarity,渝北区|王家街道|582,沙坪坝区|凤凰镇|970,渝北区|王家街道|582,沙坪坝区|凤凰镇|970,2,0.725389121,0.725389121,0.37857044,False,False,1.236,133,79.463158,1.650008
mobility_accessibility_similarity,渝北区|王家街道|582,永川区|双石镇|628,渝北区|王家街道|582,永川区|双石镇|628,3,0.719346403,0.719346403,0.390150832,False,False,0.227,109,69.701195,10.192156
mobility_accessibility_similarity,渝北区|王家街道|582,合川区|铜溪镇|263,渝北区|王家街道|582,合川区|铜溪镇|263,4,0.713484585,0.713484585,0.401571976,False,False,0.43,31,42.59996,12.685323
mobility_accessibility_similarity,渝北区|王家街道|582,铜梁区|蒲吕镇|95,渝北区|王家街道|582,铜梁区|蒲吕镇|95,5,0.709735182,0.709735182,0.408976229,False,False,0.886,106,46.172383,4.160325
mobility_accessibility_similarity,北碚区|童家溪镇|384,潼南县|塘坝镇|708,北碚区|童家溪镇|384,潼南县|塘坝镇|708,1,0.766140359,0.766140359,0.305243861,False,False,0.132,9,11.520376,0.033609
mobility_accessibility_similarity,北碚区|童家溪镇|384,沙坪坝区|井口镇|969,北碚区|童家溪镇|384,沙坪坝区|井口镇|969,2,0.739062633,0.739062633,0.353065296,True,False,0.417,19,2.630262,7.568064
mobility_accessibility_similarity,北碚区|童家溪镇|384,沙坪坝区|石井坡街道|793,北碚区|童家溪镇|384,沙坪坝区|石井坡街道|793,3,0.726004493,0.726004493,0.377401944,False,False,0.286,9,5.858311,3.155574
mobility_accessibility_similarity,北碚区|童家溪镇|384,江津区|石门镇|132,北碚区|童家溪镇|384,江津区|石门镇|132,4,0.722747611,0.722747611,0.383608863,False,False,1.217,17,1.488001,4.412642
mobility_accessibility_similarity,北碚区|童家溪镇|384,沙坪坝区|井口街道|797,北碚区|童家溪镇|384,沙坪坝区|井口街道|797,5,0.721754632,0.721754632,0.38551241,False,False,0.078,11,16.143917,5.260667
mobility_accessibility_similarity,江津区|德感街道|483,九龙坡区|西彭镇|2,江津区|德感街道|483,九龙坡区|西彭镇|2,1,0.786657443,0.786657443,0.271201346,True,False,0.208,94,44.714258,3.484839
mobility_accessibility_similarity,江津区|德感街道|483,江津区|鼎山街道|484,江津区|德感街道|483,江津区|鼎山街道|484,2,0.701589328,0.701589328,0.42533525,True,True,1.545,69,71.38655,6.853012
mobility_accessibility_similarity,江津区|德感街道|483,九龙坡区|白市驿镇|89,江津区|德感街道|483,九龙坡区|白市驿镇|89,3,0.701215255,0.701215255,0.426095614,False,False,1.753,18,14.98006,3.614383
mobility_accessibility_similarity,江津区|德感街道|483,江津区|珞璜镇|129,江津区|德感街道|483,江津区|珞璜镇|129,4,0.696918074,0.696918074,0.434888888,False,True,2.208,65,23.133687,4.752717
mobility_accessibility_similarity,江津区|德感街道|483,大足区|龙水镇|446,江津区|德感街道|483,大足区|龙水镇|446,5,0.680156857,0.680156857,0.470249089,False,False,1.962,38,32.149389,1.417131
mobility_accessibility_similarity,江津区|珞璜镇|129,长寿区|晏家街道|119,江津区|珞璜镇|129,长寿区|晏家街道|119,1,0.734909812,0.734909812,0.360711183,False,False,0.836,7,39.774322,0.352896
mobility_accessibility_similarity,江津区|珞璜镇|129,永川区|南大街街道|642,江津区|珞璜镇|129,永川区|南大街街道|642,2,0.701306944,0.701306944,0.425909166,False,False,1.992,104,137.17299,9.658166
mobility_accessibility_similarity,江津区|珞璜镇|129,江津区|德感街道|483,江津区|珞璜镇|129,江津区|德感街道|483,3,0.696918074,0.696918074,0.434888888,False,True,2.208,65,23.133687,4.752717
mobility_accessibility_similarity,江津区|珞璜镇|129,铜梁区|南城街道|101,江津区|珞璜镇|129,铜梁区|南城街道|101,4,0.686864609,0.686864609,0.455890997,False,False,2.558,94,127.704468,3.016236
mobility_accessibility_similarity,江津区|珞璜镇|129,江津区|白沙镇|130,江津区|珞璜镇|129,江津区|白沙镇|130,5,0.679140541,0.679140541,0.47244928,False,True,3.388,72,65.960614,5.695727
mobility_accessibility_similarity,九龙坡区|含谷镇|79,沙坪坝区|西永街道|818,九龙坡区|含谷镇|79,沙坪坝区|西永街道|818,1,0.87290643,0.87290643,0.14559816,True,False,0.024,49,0.375059,0.348733
mobility_accessibility_similarity,九龙坡区|含谷镇|79,北碚区|水土镇|122,九龙坡区|含谷镇|79,北碚区|水土镇|122,2,0.783110365,0.783110365,0.276959219,False,False,0.519,90,36.121157,3.820471
mobility_accessibility_similarity,九龙坡区|含谷镇|79,江北区|铁山坪街道|678,九龙坡区|含谷镇|79,江北区|铁山坪街道|678,3,0.748048781,0.748048781,0.336811216,False,False,0.594,128,19.678807,9.779823
mobility_accessibility_similarity,九龙坡区|含谷镇|79,渝北区|翠云街道|693,九龙坡区|含谷镇|79,渝北区|翠云街道|693,4,0.728209611,0.728209611,0.373230984,False,False,1.179,75,54.414957,0.022838
mobility_accessibility_similarity,九龙坡区|含谷镇|79,九龙坡区|金凤镇|87,九龙坡区|含谷镇|79,九龙坡区|金凤镇|87,5,0.728004654,0.728004654,0.373617592,True,True,0.444,47,30.381971,1.498076
mobility_accessibility_similarity,渝中区|南纪门街道|612,渝中区|望龙门街道|138,渝中区|南纪门街道|612,渝中区|望龙门街道|138,1,0.726452418,0.726452418,0.376552649,True,True,0.119,10,0.339969,6.292928
mobility_accessibility_similarity,渝中区|南纪门街道|612,沙坪坝区|童家桥街道|796,渝中区|南纪门街道|612,沙坪坝区|童家桥街道|796,2,0.720285994,0.720285994,0.388337422,False,False,0.111,4,3.938949,3.098049
mobility_accessibility_similarity,渝中区|南纪门街道|612,渝中区|大溪沟街道|364,渝中区|南纪门街道|612,渝中区|大溪沟街道|364,3,0.671942968,0.671942968,0.488221543,False,True,0.002,21,10.617622,2.731666
mobility_accessibility_similarity,渝中区|南纪门街道|612,北碚区|朝阳街道|191,渝中区|南纪门街道|612,北碚区|朝阳街道|191,4,0.667829515,0.667829515,0.497388147,False,False,0.05,1,2.676472,1.722195
mobility_accessibility_similarity,渝中区|南纪门街道|612,沙坪坝区|小龙坎街道|539,渝中区|南纪门街道|612,沙坪坝区|小龙坎街道|539,5,0.661879445,0.661879445,0.510849154,False,False,0.047,18,7.362068,10.710697
mobility_accessibility_similarity,南岸区|鸡冠石镇|387,北碚区|施家梁镇|383,南岸区|鸡冠石镇|387,北碚区|施家梁镇|383,1,0.75607381,0.75607381,0.322622191,False,False,1.181,38,18.100578,1.183002
mobility_accessibility_similarity,南岸区|鸡冠石镇|387,荣昌县|荣隆镇|755,南岸区|鸡冠石镇|387,荣昌县|荣隆镇|755,2,0.72209035,0.72209035,0.38486825,False,False,1.542,24,17.761789,3.501064
mobility_accessibility_similarity,南岸区|鸡冠石镇|387,大足区|石马镇|42,南岸区|鸡冠石镇|387,大足区|石马镇|42,3,0.721658936,0.721658936,0.385696137,False,False,0.36,58,0.921327,4.577326
mobility_accessibility_similarity,南岸区|鸡冠石镇|387,江津区|贾嗣镇|478,南岸区|鸡冠石镇|387,江津区|贾嗣镇|478,4,0.719741424,0.719741424,0.389387864,False,False,0.058,20,5.14948,2.105045
mobility_accessibility_similarity,南岸区|鸡冠石镇|387,北碚区|童家溪镇|384,南岸区|鸡冠石镇|387,北碚区|童家溪镇|384,5,0.712227374,0.712227374,0.404046007,False,False,0.01,46,20.270726,0.942352
mobility_accessibility_similarity,渝北区|玉峰山镇|691,合川区|草街街道|282,渝北区|玉峰山镇|691,合川区|草街街道|282,1,0.746720985,0.746720985,0.33918829,False,False,0.01,29,49.830948,0.619498
mobility_accessibility_similarity,渝北区|玉峰山镇|691,巴南区|南彭街道|561,渝北区|玉峰山镇|691,巴南区|南彭街道|561,2,0.7449183,0.7449183,0.342429096,False,False,0.105,28,2.065757,4.312084
mobility_accessibility_similarity,渝北区|玉峰山镇|691,北碚区|复兴镇|48,渝北区|玉峰山镇|691,北碚区|复兴镇|48,3,0.744410077,0.744410077,0.343345597,False,False,0.133,37,9.411743,1.926478
mobility_accessibility_similarity,渝北区|玉峰山镇|691,北碚区|澄江镇|380,渝北区|玉峰山镇|691,北碚区|澄江镇|380,4,0.713577075,0.713577075,0.401390313,False,False,0.129,142,108.318198,2.749947
mobility_accessibility_similarity,渝北区|玉峰山镇|691,北碚区|东阳街道|916,渝北区|玉峰山镇|691,北碚区|东阳街道|916,5,0.705950047,0.705950047,0.416530821,False,False,0.475,91,88.427413,0.89495
mobility_accessibility_similarity,沙坪坝区|石井坡街道|793,沙坪坝区|井口镇|969,沙坪坝区|石井坡街道|793,沙坪坝区|井口镇|969,1,0.756678027,0.756678027,0.321566061,True,True,0.131,10,8.488573,4.41249
mobility_accessibility_similarity,沙坪坝区|石井坡街道|793,北碚区|静观镇|915,沙坪坝区|石井坡街道|793,北碚区|静观镇|915,2,0.753976134,0.753976134,0.326301928,False,False,0.079,13,39.017492,5.146694
mobility_accessibility_similarity,沙坪坝区|石井坡街道|793,沙坪坝区|井口街道|797,沙坪坝区|石井坡街道|793,沙坪坝区|井口街道|797,3,0.729001462,0.729001462,0.371739361,True,True,0.208,20,10.285606,2.105093
mobility_accessibility_similarity,沙坪坝区|石井坡街道|793,北碚区|童家溪镇|384,沙坪坝区|石井坡街道|793,北碚区|童家溪镇|384,4,0.726004493,0.726004493,0.377401944,False,False,0.286,9,5.858311,3.155574
mobility_accessibility_similarity,沙坪坝区|石井坡街道|793,渝中区|菜园坝街道|614,沙坪坝区|石井坡街道|793,渝中区|菜园坝街道|614,5,0.715381338,0.715381338,0.397855865,False,False,0.169,84,19.866883,2.001669
mobility_accessibility_similarity,沙坪坝区|井口镇|969,合川区|太和镇|241,沙坪坝区|井口镇|969,合川区|太和镇|241,1,0.799621551,0.799621551,0.250591606,False,False,0.221,4,7.639413,0.412464
mobility_accessibility_similarity,沙坪坝区|井口镇|969,荣昌县|安富街道|733,沙坪坝区|井口镇|969,荣昌县|安富街道|733,2,0.762422204,0.762422204,0.311609231,False,False,0.266,34,6.096432,1.018984
mobility_accessibility_similarity,沙坪坝区|井口镇|969,合川区|大石街道|178,沙坪坝区|井口镇|969,合川区|大石街道|178,3,0.761931008,0.761931008,0.312454788,False,False,0.138,17,39.925222,2.26428
mobility_accessibility_similarity,沙坪坝区|井口镇|969,沙坪坝区|石井坡街道|793,沙坪坝区|井口镇|969,沙坪坝区|石井坡街道|793,4,0.756678027,0.756678027,0.321566061,True,True,0.131,10,8.488573,4.41249
mobility_accessibility_similarity,沙坪坝区|井口镇|969,永川区|来苏镇|632,沙坪坝区|井口镇|969,永川区|来苏镇|632,5,0.753733337,0.753733337,0.326729163,False,False,0.328,29,28.565287,1.947864
mobility_accessibility_similarity,江津区|油溪镇|470,大足区|邮亭镇|440,江津区|油溪镇|470,大足区|邮亭镇|440,1,0.730323956,0.730323956,0.369255373,False,False,2.034,77,14.991863,1.139119
mobility_accessibility_similarity,江津区|油溪镇|470,江津区|先锋镇|682,江津区|油溪镇|470,江津区|先锋镇|682,2,0.705118382,0.705118382,0.418201575,False,True,2.798,51,37.294847,12.883751
mobility_accessibility_similarity,江津区|油溪镇|470,渝北区|翠云街道|693,江津区|油溪镇|470,渝北区|翠云街道|693,3,0.703449834,0.703449834,0.421565479,False,False,4.151,113,4.157914,3.229786
mobility_accessibility_similarity,江津区|油溪镇|470,长寿区|葛兰镇|103,江津区|油溪镇|470,长寿区|葛兰镇|103,4,0.703136799,0.703136799,0.422198358,False,False,3.295,28,17.298998,2.874466
mobility_accessibility_similarity,江津区|油溪镇|470,合川区|草街街道|282,江津区|油溪镇|470,合川区|草街街道|282,5,0.69381515,0.69381515,0.44130609,False,False,3.218,109,26.84164,8.872123
mobility_accessibility_similarity,南岸区|迎龙镇|918,北碚区|龙凤桥街道|386,南岸区|迎龙镇|918,北碚区|龙凤桥街道|386,1,0.74300517,0.74300517,0.345885654,False,False,1.388,76,49.353146,0.738715
mobility_accessibility_similarity,南岸区|迎龙镇|918,永川区|陈食街道|640,南岸区|迎龙镇|918,永川区|陈食街道|640,2,0.739948945,0.739948945,0.351444592,False,False,0.051,47,1.582881,1.065381
mobility_accessibility_similarity,南岸区|迎龙镇|918,北碚区|东阳街道|916,南岸区|迎龙镇|918,北碚区|东阳街道|916,3,0.73212792,0.73212792,0.365881525,False,False,1.502,43,40.311713,6.0273
mobility_accessibility_similarity,南岸区|迎龙镇|918,永川区|卫星湖街道|643,南岸区|迎龙镇|918,永川区|卫星湖街道|643,4,0.71681121,0.71681121,0.395067469,False,False,0.931,65,43.353138,5.309987
mobility_accessibility_similarity,南岸区|迎龙镇|918,北碚区|复兴镇|48,南岸区|迎龙镇|918,北碚区|复兴镇|48,5,0.712767063,0.712767063,0.402982899,False,False,1.844,85,57.527443,4.995772
mobility_accessibility_similarity,北碚区|施家梁镇|383,荣昌县|荣隆镇|755,北碚区|施家梁镇|383,荣昌县|荣隆镇|755,1,0.760960234,0.760960234,0.314129117,False,False,0.361,14,0.338789,4.684066
mobility_accessibility_similarity,北碚区|施家梁镇|383,沙坪坝区|凤凰镇|970,北碚区|施家梁镇|383,沙坪坝区|凤凰镇|970,2,0.756895658,0.756895658,0.321186071,False,False,0.72,5,31.030104,1.308015
mobility_accessibility_similarity,北碚区|施家梁镇|383,南岸区|鸡冠石镇|387,北碚区|施家梁镇|383,南岸区|鸡冠石镇|387,3,0.75607381,0.75607381,0.322622191,False,False,1.181,38,18.100578,1.183002
mobility_accessibility_similarity,北碚区|施家梁镇|383,铜梁区|土桥镇|743,北碚区|施家梁镇|383,铜梁区|土桥镇|743,4,0.753663828,0.753663828,0.326851526,False,False,0.459,17,14.50771,2.563707
mobility_accessibility_similarity,北碚区|施家梁镇|383,大足区|石马镇|42,北碚区|施家梁镇|383,大足区|石马镇|42,5,0.737607417,0.737607417,0.355734741,False,False,0.821,20,17.179251,5.760328
mobility_accessibility_similarity,南岸区|南山街道|921,渝北区|礼嘉街道|692,南岸区|南山街道|921,渝北区|礼嘉街道|692,1,0.750304121,0.750304121,0.332792892,False,False,1.357,16,55.067877,4.391824
mobility_accessibility_similarity,南岸区|南山街道|921,沙坪坝区|曾家镇|972,南岸区|南山街道|921,沙坪坝区|曾家镇|972,2,0.693591017,0.693591017,0.441771845,False,False,0.568,67,41.378983,2.1656
mobility_accessibility_similarity,南岸区|南山街道|921,渝北区|龙兴镇|139,南岸区|南山街道|921,渝北区|龙兴镇|139,3,0.666640189,0.666640189,0.500059576,False,False,0.536,67,145.12954,6.404607
mobility_accessibility_similarity,南岸区|南山街道|921,江津区|德感街道|483,南岸区|南山街道|921,江津区|德感街道|483,4,0.662064805,0.662064805,0.510426158,False,False,0.524,42,102.912619,1.920812
mobility_accessibility_similarity,南岸区|南山街道|921,永川区|南大街街道|642,南岸区|南山街道|921,永川区|南大街街道|642,5,0.652053027,0.652053027,0.533617602,False,False,0.74,127,57.394058,16.331695
mobility_accessibility_similarity,北碚区|复兴镇|48,合川区|草街街道|282,北碚区|复兴镇|48,合川区|草街街道|282,1,0.797484552,0.797484552,0.253942785,False,False,0.143,66,59.242691,1.30698
mobility_accessibility_similarity,北碚区|复兴镇|48,巴南区|南彭街道|561,北碚区|复兴镇|48,巴南区|南彭街道|561,2,0.774849457,0.774849457,0.290573273,False,False,0.028,9,7.345986,2.385606
mobility_accessibility_similarity,北碚区|复兴镇|48,江津区|先锋镇|682,北碚区|复兴镇|48,江津区|先锋镇|682,3,0.765678583,0.765678583,0.306031045,False,False,0.563,124,48.789484,2.704648
mobility_accessibility_similarity,北碚区|复兴镇|48,北碚区|东阳街道|916,北碚区|复兴镇|48,北碚区|东阳街道|916,4,0.760369689,0.760369689,0.315149741,False,True,0.342,128,97.839156,1.031528
mobility_accessibility_similarity,北碚区|复兴镇|48,永川区|大安街道|639,北碚区|复兴镇|48,永川区|大安街道|639,5,0.746503037,0.746503037,0.33957928,False,False,1.986,69,23.396904,7.004273
mobility_accessibility_similarity,江北区|铁山坪街道|678,沙坪坝区|歌乐山镇|800,江北区|铁山坪街道|678,沙坪坝区|歌乐山镇|800,1,0.790773292,0.790773292,0.264584945,False,False,0.028,34,19.135318,1.212454
mobility_accessibility_similarity,江北区|铁山坪街道|678,北碚区|水土镇|122,江北区|铁山坪街道|678,北碚区|水土镇|122,2,0.779194792,0.779194792,0.283376134,False,False,0.075,38,55.799964,5.959352
mobility_accessibility_similarity,江北区|铁山坪街道|678,九龙坡区|含谷镇|79,江北区|铁山坪街道|678,九龙坡区|含谷镇|79,3,0.748048781,0.748048781,0.336811216,False,False,0.594,128,19.678807,9.779823
mobility_accessibility_similarity,江北区|铁山坪街道|678,沙坪坝区|西永街道|818,江北区|铁山坪街道|678,沙坪坝区|西永街道|818,4,0.74349992,0.74349992,0.344990057,False,False,0.618,177,19.303748,10.128556
mobility_accessibility_similarity,江北区|铁山坪街道|678,九龙坡区|金凤镇|87,江北区|铁山坪街道|678,九龙坡区|金凤镇|87,5,0.742812185,0.742812185,0.34623532,False,False,0.15,81,50.060778,8.281747
mobility_accessibility_similarity,南岸区|峡口镇|300,大足区|宝顶镇|905,南岸区|峡口镇|300,大足区|宝顶镇|905,1,0.753605434,0.753605434,0.326954337,False,False,1.04,30,24.402391,2.966712
mobility_accessibility_similarity,南岸区|峡口镇|300,沙坪坝区|中梁镇|968,南岸区|峡口镇|300,沙坪坝区|中梁镇|968,2,0.733873264,0.733873264,0.362633098,False,False,0.172,15,30.143519,0.072612
mobility_accessibility_similarity,南岸区|峡口镇|300,永川区|茶山竹海街道|645,南岸区|峡口镇|300,永川区|茶山竹海街道|645,3,0.731832269,0.731832269,0.366433325,False,False,1.111,20,1.435018,7.283243
mobility_accessibility_similarity,南岸区|峡口镇|300,璧山区|八塘镇|717,南岸区|峡口镇|300,璧山区|八塘镇|717,4,0.709262335,0.709262335,0.409915556,False,False,0.1,20,21.689764,0.447188
mobility_accessibility_similarity,南岸区|峡口镇|300,北碚区|澄江镇|380,南岸区|峡口镇|300,北碚区|澄江镇|380,5,0.707937239,0.707937239,0.412554596,False,False,0.121,14,0.478198,6.397847
mobility_accessibility_similarity,渝北区|悦来街道|690,渝北区|翠云街道|693,渝北区|悦来街道|690,渝北区|翠云街道|693,1,0.753805419,0.753805419,0.326602297,True,True,0.223,203,64.995645,2.993765
mobility_accessibility_similarity,渝北区|悦来街道|690,九龙坡区|巴福镇|80,渝北区|悦来街道|690,九龙坡区|巴福镇|80,2,0.740430587,0.740430587,0.350565491,False,False,0.081,207,49.997055,3.393967
